artist_name,token,sentiment,sentiment_weight,symbol,token_count,index_artist_token
Frank Sinatra,win,4,4.0,,5,1495
Frank Sinatra,winchester,,0.0,,5,1496
Frank Sinatra,wind,,0.0,,51,97
Frank Sinatra,window,,0.0,,27,212
Frank Sinatra,winds,,0.0,,13,545
Frank Sinatra,wine,,0.0,,36,151
Frank Sinatra,wings,,0.0,,20,324
Frank Sinatra,wink,,0.0,,5,1497
Frank Sinatra,winners,,0.0,,6,1305
Frank Sinatra,winter,,0.0,time references,45,112
Frank Sinatra,wisdom,,0.0,,6,1306
Frank Sinatra,wise,,0.0,,20,325
Frank Sinatra,wished,,0.0,,7,1070
Frank Sinatra,wishes,1,5.0,,5,1498
Frank Sinatra,wishing,1,2.0,,12,614
Frank Sinatra,wo,,0.0,,7,1071
Frank Sinatra,woman,,0.0,people,15,463
Frank Sinatra,wonder,,0.0,,53,89
Frank Sinatra,wondered,,0.0,,5,1499
Frank Sinatra,wonderful,4,8.0,,14,505
Frank Sinatra,wonderful,4,24.0,,6,1307
Frank Sinatra,wondering,,0.0,,6,1308
Frank Sinatra,wonderland,,0.0,,9,809
Frank Sinatra,woolen,,0.0,,7,1072
Frank Sinatra,word,,0.0,,85,43
Frank Sinatra,wore,,0.0,,9,810
Frank Sinatra,work,,0.0,,13,546
Frank Sinatra,worries,,0.0,,16,440
Frank Sinatra,worry,-3,-6.0,,8,942
Frank Sinatra,worry,-3,-9.0,,6,1309
Frank Sinatra,worship,,0.0,,5,1500
Frank Sinatra,worth,2,4.0,,8,943
Frank Sinatra,worth,2,2.0,,6,1310
Frank Sinatra,wrap,,0.0,,8,944
Frank Sinatra,write,,0.0,,8,945
Frank Sinatra,writers,,0.0,,36,152
Frank Sinatra,writing,,0.0,,9,811
Frank Sinatra,wrong,-2,-4.0,,30,190
Frank Sinatra,wrong,-2,-30.0,,15,464
Frank Sinatra,wrong,-2,-2.0,,6,1311
Frank Sinatra,year,,0.0,time references,104,23
Frank Sinatra,yearning,,0.0,,10,727
Frank Sinatra,yellow,,0.0,,22,278
Frank Sinatra,yesterday,,0.0,time references,41,126
Frank Sinatra,york,,0.0,,35,160
Frank Sinatra,young,,0.0,,70,58
Frank Sinatra,youth,,0.0,,10,728
Frank Sinatra,é,,0.0,,9,812
Hollywood undead,100,,0.0,,5,852
Hollywood undead,18,,0.0,,3,1242
Hollywood undead,2,,0.0,,3,1243
Hollywood undead,3,,0.0,,12,334
Hollywood undead,30,,0.0,,8,529
Hollywood undead,40,,0.0,,28,116
Hollywood undead,44,,0.0,,4,1017
Hollywood undead,abused,-3,-9.0,,3,1244
Hollywood undead,acting,,0.0,,6,722
Hollywood undead,action,,0.0,,4,1018
Hollywood undead,addict,,0.0,,5,853
Hollywood undead,afraid,-2,-16.0,,8,530
Hollywood undead,afraid,-2,-12.0,,6,723
Hollywood undead,afraid,-2,-2.0,,4,1019
Hollywood undead,afraid,-2,-6.0,,3,1245
Hollywood undead,agree,1,3.0,,3,1246
Hollywood undead,ahead,,0.0,,3,1247
Hollywood undead,air,,0.0,,12,335
Hollywood undead,ak,,0.0,,7,641
Hollywood undead,alive,1,5.0,life,10,419
Hollywood undead,alive,1,8.0,life,8,531
Hollywood undead,alive,1,2.0,life,6,724
Hollywood undead,alive,1,1.0,life,5,854
Hollywood undead,alive,1,3.0,life,3,1248
Hollywood undead,alley,,0.0,,6,725
Hollywood undead,angel,,0.0,,19,193
Hollywood undead,angeles,,0.0,,14,288
Hollywood undead,anger,-3,-6.0,,4,1020
Hollywood undead,answer,,0.0,,11,383
Hollywood undead,apart,,0.0,,28,117
Hollywood undead,apartment,,0.0,,3,1249
Hollywood undead,apologize,,0.0,,5,855
Hollywood undead,arm,,0.0,part of body,7,642
Hollywood undead,armageddon,,0.0,,6,726
Hollywood undead,army,,0.0,,5,856
Hollywood undead,ash,,0.0,,3,1250
Hollywood undead,ashes,,0.0,,11,384
Hollywood undead,ashley,,0.0,,3,1251
Hollywood undead,asked,,0.0,,3,1252
Hollywood undead,asleep,,0.0,,4,1021
Hollywood undead,asphyxiated,,0.0,,4,1022
Hollywood undead,ass,-4,-4.0,part of body,14,289
Hollywood undead,ass,-4,-48.0,part of body,12,336
Hollywood undead,ass,-4,-8.0,part of body,12,337
Hollywood undead,ass,-4,-36.0,part of body,9,472
Hollywood undead,ass,-4,-32.0,part of body,8,532
Hollywood undead,ass,-4,-24.0,part of body,6,727
Hollywood undead,ass,-4,-12.0,part of body,3,1253
Hollywood undead,astray,,0.0,,4,1023
Hollywood undead,attack,-1,-1.0,,3,1254
Hollywood undead,attic,,0.0,,3,1255
Hollywood undead,aw,,0.0,,3,1256
Hollywood undead,awake,,0.0,,8,533
Hollywood undead,baby,2,22.0,love/tender,11,385
Hollywood undead,baby,2,2.0,love/tender,8,534
Hollywood undead,baby,2,14.0,love/tender,7,643
Hollywood undead,baby,2,12.0,love/tender,6,728
Hollywood undead,baby,2,10.0,love/tender,5,857
Hollywood undead,baby,2,4.0,love/tender,4,1024
Hollywood undead,baby,2,8.0,love/tender,4,1025
Hollywood undead,baby,2,6.0,love/tender,3,1257
Hollywood undead,backdoor,,0.0,,3,1258
Hollywood undead,backseat,,0.0,,4,1026
Hollywood undead,bad,-3,-111.0,,37,79
Hollywood undead,bad,-3,-54.0,,18,210
Hollywood undead,bad,-3,-3.0,,15,260
Hollywood undead,bad,-3,-18.0,,6,729
Hollywood undead,bad,-3,-6.0,,6,730
Hollywood undead,bad,-3,-15.0,,5,858
Hollywood undead,ball,,0.0,,5,859
Hollywood undead,band,,0.0,,11,386
Hollywood undead,bang,,0.0,,40,70
Hollywood undead,banging,,0.0,,5,860
Hollywood undead,bank,,0.0,city,3,1259
Hollywood undead,bap,,0.0,,3,1260
Hollywood undead,bar,,0.0,,5,861
Hollywood undead,bars,,0.0,,10,420
Hollywood undead,battle,-1,-2.0,war/weapons,4,1027
Hollywood undead,beach,,0.0,,3,1261
Hollywood undead,beard,,0.0,,4,1028
Hollywood undead,beast,,0.0,,4,1029
Hollywood undead,beat,,0.0,,23,151
Hollywood undead,beating,-1,-6.0,,6,731
Hollywood undead,beating,-1,-1.0,,6,732
Hollywood undead,beats,,0.0,,6,733
Hollywood undead,beautiful,3,3.0,,3,1262
Hollywood undead,beauty,,0.0,,6,734
Hollywood undead,bed,,0.0,,23,152
Hollywood undead,beef,,0.0,,13,314
Hollywood undead,beer,,0.0,,10,421
Hollywood undead,begun,,0.0,,4,1030
Hollywood undead,belief,,0.0,,4,1031
Hollywood undead,belong,,0.0,,11,387
Hollywood undead,beneath,,0.0,,4,1032
Hollywood undead,bent,,0.0,,3,1263
Hollywood undead,bet,,0.0,,5,862
Hollywood undead,biblical,,0.0,,3,1264
Hollywood undead,bill,,0.0,,3,1265
Hollywood undead,bitch,-5,-10.0,bitch,40,71
Hollywood undead,bitch,-5,-80.0,bitch,32,98
Hollywood undead,bitch,-5,-5.0,bitch,29,113
Hollywood undead,bitch,-5,-15.0,bitch,15,261
Hollywood undead,bitch,-5,-25.0,bitch,10,422
Hollywood undead,bitch,-5,-35.0,bitch,7,644
Hollywood undead,bitch,-5,-30.0,bitch,6,735
Hollywood undead,bitch,-5,-20.0,bitch,4,1033
Hollywood undead,bite,,0.0,,7,645
Hollywood undead,black,,0.0,,37,80
Hollywood undead,blacked,,0.0,,6,736
Hollywood undead,blackout,,0.0,,3,1266
Hollywood undead,blade,,0.0,war/weapons,5,863
Hollywood undead,blame,-2,-2.0,,5,864
Hollywood undead,blank,,0.0,,3,1267
Hollywood undead,blazing,,0.0,,4,1034
Hollywood undead,bleed,,0.0,,22,162
Hollywood undead,bleeding,,0.0,,3,1268
Hollywood undead,blew,,0.0,,4,1035
Hollywood undead,blind,-1,-1.0,,3,1269
Hollywood undead,bling-bling,,0.0,,3,1270
Hollywood undead,block,-1,-1.0,,5,865
Hollywood undead,blood,,0.0,,62,33
Hollywood undead,bloody,-3,-21.0,,7,646
Hollywood undead,bloody,-3,-9.0,,3,1271
Hollywood undead,blow,,0.0,,14,290
Hollywood undead,blowing,,0.0,,7,647
Hollywood undead,blows,,0.0,,3,1272
Hollywood undead,blue,,0.0,,8,535
Hollywood undead,blunt,,0.0,,7,648
Hollywood undead,blunts,,0.0,,3,1273
Hollywood undead,body,,0.0,part of body,33,91
Hollywood undead,bombs,,0.0,,3,1274
Hollywood undead,bone,,0.0,,14,291
Hollywood undead,bones,,0.0,part of body,10,423
Hollywood undead,bong,,0.0,,4,1036
Hollywood undead,boobies,,0.0,,12,338
Hollywood undead,book,,0.0,,7,649
Hollywood undead,booty,,0.0,,3,1275
Hollywood undead,booze,,0.0,,4,1037
Hollywood undead,born,,0.0,,48,50
Hollywood undead,boss,,0.0,,6,737
Hollywood undead,bottle,,0.0,,59,36
Hollywood undead,bottom,,0.0,,15,262
Hollywood undead,bottoms,,0.0,,3,1276
Hollywood undead,boulevard,,0.0,,13,315
Hollywood undead,boulevards,,0.0,,3,1277
Hollywood undead,bound,,0.0,,8,536
Hollywood undead,bout,,0.0,,6,738
Hollywood undead,bow,,0.0,,6,739
Hollywood undead,box,,0.0,,4,1038
Hollywood undead,boy,,0.0,people,24,143
Hollywood undead,boyfriend,,0.0,,3,1278
Hollywood undead,brain,,0.0,,10,424
Hollywood undead,brass,,0.0,,5,866
Hollywood undead,brawl,,0.0,,5,867
Hollywood undead,break,,0.0,,32,99
Hollywood undead,breaking,,0.0,,13,316
Hollywood undead,breath,,0.0,,18,211
Hollywood undead,breathe,,0.0,,40,72
Hollywood undead,breathing,,0.0,,8,537
Hollywood undead,breeze,,0.0,,3,1279
Hollywood undead,bridge,,0.0,,6,740
Hollywood undead,bright,,0.0,,3,1280
Hollywood undead,bring,,0.0,,11,388
Hollywood undead,broadway,,0.0,,3,1281
Hollywood undead,broke,-1,-1.0,,6,741
Hollywood undead,broken,-1,-15.0,,15,263
Hollywood undead,broken,-1,-5.0,,10,425
Hollywood undead,broken,-1,-3.0,,9,473
Hollywood undead,broken,-1,-6.0,,6,742
Hollywood undead,broken,-1,-2.0,,6,743
Hollywood undead,broken,-1,-1.0,,6,744
Hollywood undead,broken,-1,-4.0,,4,1039
Hollywood undead,brought,,0.0,,5,868
Hollywood undead,bruised,,0.0,,4,1040
Hollywood undead,buildings,,0.0,,3,1282
Hollywood undead,built,,0.0,,7,650
Hollywood undead,bullet,,0.0,,23,153
Hollywood undead,bumping,,0.0,,8,538
Hollywood undead,buried,,0.0,,8,539
Hollywood undead,burn,,0.0,fire,90,8
Hollywood undead,burned,,0.0,,8,540
Hollywood undead,burning,,0.0,fire,20,183
Hollywood undead,burns,,0.0,,3,1283
Hollywood undead,bury,,0.0,,6,745
Hollywood undead,bus,,0.0,,4,1041
Hollywood undead,business,,0.0,,6,746
Hollywood undead,bust,,0.0,,5,869
Hollywood undead,buy,,0.0,,7,651
Hollywood undead,buying,,0.0,,3,1284
Hollywood undead,buzzed,,0.0,,28,118
Hollywood undead,buzzing,,0.0,,3,1285
Hollywood undead,bye,,0.0,,22,163
Hollywood undead,caddy,,0.0,,3,1286
Hollywood undead,cadillac,,0.0,,22,164
Hollywood undead,cadillacs,,0.0,,7,652
Hollywood undead,california,,0.0,cities,42,66
Hollywood undead,call,,0.0,,57,38
Hollywood undead,called,,0.0,,5,870
Hollywood undead,calling,,0.0,,9,474
Hollywood undead,cans,,0.0,,3,1287
Hollywood undead,cap,,0.0,,5,871
Hollywood undead,car,,0.0,,6,747
Hollywood undead,card,,0.0,,3,1288
Hollywood undead,care,2,2.0,,3,1289
Hollywood undead,care,2,6.0,,3,1290
Hollywood undead,carried,,0.0,,4,1042
Hollywood undead,cash,,0.0,,8,541
Hollywood undead,cashed,,0.0,,33,92
Hollywood undead,catch,,0.0,,4,1043
Hollywood undead,caught,,0.0,,7,653
Hollywood undead,cease,,0.0,,7,654
Hollywood undead,ceiling,,0.0,,4,1044
Hollywood undead,cell,,0.0,,3,1291
Hollywood undead,cemetery,,0.0,,3,1292
Hollywood undead,chad,,0.0,,5,872
Hollywood undead,chain,,0.0,,9,475
Hollywood undead,champagne,,0.0,,5,873
Hollywood undead,champion,,0.0,,6,748
Hollywood undead,chance,2,2.0,,8,542
Hollywood undead,chances,2,28.0,,14,292
Hollywood undead,change,,0.0,,48,51
Hollywood undead,chanukah,,0.0,,5,874
Hollywood undead,charles,,0.0,,5,875
Hollywood undead,charlie,,0.0,,42,67
Hollywood undead,chase,,0.0,,9,476
Hollywood undead,chasing,,0.0,,4,1045
Hollywood undead,cheat,-3,-3.0,,3,1293
Hollywood undead,check,,0.0,,28,119
Hollywood undead,checked,,0.0,,8,543
Hollywood undead,cheeks,,0.0,,4,1046
Hollywood undead,chest,,0.0,,19,194
Hollywood undead,chick,,0.0,,5,876
Hollywood undead,child,,0.0,people,32,100
Hollywood undead,chill,,0.0,,4,1047
Hollywood undead,chilling,-1,-1.0,,3,1294
Hollywood undead,chin,,0.0,,5,877
Hollywood undead,choice,,0.0,,3,1295
Hollywood undead,choke,,0.0,,7,655
Hollywood undead,choking,,0.0,,7,656
Hollywood undead,choose,,0.0,,5,878
Hollywood undead,christmas,,0.0,,11,389
Hollywood undead,chug,,0.0,,3,1296
Hollywood undead,circle,,0.0,,3,1297
Hollywood undead,circles,,0.0,,7,657
Hollywood undead,city,,0.0,city,64,32
Hollywood undead,classroom,,0.0,,5,879
Hollywood undead,cleanest,,0.0,,3,1298
Hollywood undead,clip,,0.0,,5,880
Hollywood undead,clock,,0.0,,5,881
Hollywood undead,close,,0.0,,33,93
Hollywood undead,closely,,0.0,,8,544
Hollywood undead,closer,,0.0,,7,658
Hollywood undead,cloud,,0.0,,8,545
Hollywood undead,club,,0.0,,16,239
Hollywood undead,coast,,0.0,,4,1048
Hollywood undead,cocaine,,0.0,weed/drugs/booze,3,1299
Hollywood undead,cock,-5,-10.0,,4,1049
Hollywood undead,cock,-5,-5.0,,3,1300
Hollywood undead,coffin,,0.0,,6,749
Hollywood undead,coke,,0.0,,8,546
Hollywood undead,cold,,0.0,,31,102
Hollywood undead,colder,,0.0,,6,750
Hollywood undead,coming,,0.0,,79,16
Hollywood undead,compare,,0.0,,12,339
Hollywood undead,concrete,,0.0,,3,1301
Hollywood undead,conscience,,0.0,,4,1050
Hollywood undead,control,,0.0,,12,340
Hollywood undead,cooked,,0.0,,3,1302
Hollywood undead,cop,,0.0,,3,1303
Hollywood undead,cops,,0.0,,9,477
Hollywood undead,count,,0.0,,3,1304
Hollywood undead,county,,0.0,,4,1051
Hollywood undead,couple,,0.0,,15,264
Hollywood undead,cover,,0.0,,6,751
Hollywood undead,cowards,,0.0,,5,882
Hollywood undead,crack,,0.0,,3,1305
Hollywood undead,cracker,,0.0,,4,1052
Hollywood undead,cracking,,0.0,,4,1053
Hollywood undead,crashing,,0.0,,4,1054
Hollywood undead,crawl,,0.0,,6,752
Hollywood undead,crazy,-2,-4.0,insane,4,1055
Hollywood undead,crazy,-2,-2.0,insane,4,1056
Hollywood undead,creep,,0.0,,7,659
Hollywood undead,creeping,,0.0,,3,1306
Hollywood undead,crest,,0.0,,3,1307
Hollywood undead,crew,,0.0,,7,660
Hollywood undead,crews,,0.0,,5,883
Hollywood undead,crime,-3,-3.0,,3,1308
Hollywood undead,crimson,,0.0,,4,1057
Hollywood undead,criticize,-2,-10.0,,5,884
Hollywood undead,crossing,,0.0,,8,547
Hollywood undead,crowd,,0.0,,15,265
Hollywood undead,crown,,0.0,authority/power,12,341
Hollywood undead,cruise,,0.0,,3,1309
Hollywood undead,cruising,,0.0,,8,548
Hollywood undead,cry,-1,-14.0,suffering,14,293
Hollywood undead,cry,-1,-2.0,suffering,12,342
Hollywood undead,cry,-1,-6.0,suffering,6,753
Hollywood undead,cry,-1,-3.0,suffering,6,754
Hollywood undead,crying,-2,-10.0,,5,885
Hollywood undead,cum,,0.0,,3,1310
Hollywood undead,cup,,0.0,,8,549
Hollywood undead,cut,-1,-1.0,,8,550
Hollywood undead,cut,-1,-2.0,,4,1058
Hollywood undead,cut,-1,-3.0,,3,1311
Hollywood undead,d-e-a-d,,0.0,,5,886
Hollywood undead,damages,-3,-18.0,,6,755
Hollywood undead,damn,-4,-4.0,,10,426
Hollywood undead,damn,-4,-8.0,,8,551
Hollywood undead,damn,-4,-20.0,,5,887
Hollywood undead,damn,-4,-16.0,,4,1059
Hollywood undead,damned,-4,-8.0,,4,1060
Hollywood undead,dance,,0.0,,19,195
Hollywood undead,dancing,,0.0,,5,888
Hollywood undead,danger,-2,-2.0,,5,889
Hollywood undead,dangling,,0.0,,8,552
Hollywood undead,dark,,0.0,darkness,69,25
Hollywood undead,darkness,,0.0,darkness,11,390
Hollywood undead,darling,,0.0,love/tender,3,1312
Hollywood undead,darth,,0.0,,4,1061
Hollywood undead,daughter,,0.0,,3,1313
Hollywood undead,dave,,0.0,,3,1314
Hollywood undead,dawg,,0.0,,4,1062
Hollywood undead,day,,0.0,day,123,2
Hollywood undead,dead,-3,-45.0,death,15,266
Hollywood undead,dead,-3,-6.0,death,14,294
Hollywood undead,dead,-3,-30.0,death,10,427
Hollywood undead,dead,-3,-3.0,death,9,478
Hollywood undead,dead,-3,-24.0,death,8,553
Hollywood undead,dead,-3,-15.0,death,5,890
Hollywood undead,dead,-3,-9.0,death,3,1315
Hollywood undead,deal,,0.0,,8,554
Hollywood undead,dealing,,0.0,,4,1063
Hollywood undead,dealt,,0.0,,11,391
Hollywood undead,death,-2,-2.0,death,8,555
Hollywood undead,death,-2,-10.0,death,5,891
Hollywood undead,death,-2,-4.0,death,4,1064
Hollywood undead,deceased,,0.0,,5,892
Hollywood undead,decide,,0.0,,3,1316
Hollywood undead,deep,,0.0,,26,132
Hollywood undead,defeat,,0.0,,4,1065
Hollywood undead,deliver,,0.0,,5,893
Hollywood undead,dentals,,0.0,,4,1066
Hollywood undead,deserve,,0.0,,9,479
Hollywood undead,deserves,,0.0,,5,894
Hollywood undead,desolate,,0.0,,3,1317
Hollywood undead,destiny,,0.0,,9,480
Hollywood undead,devil,,0.0,hell,22,165
Hollywood undead,devils,,0.0,,5,895
Hollywood undead,diamond,,0.0,,8,556
Hollywood undead,dick,-4,-4.0,,13,317
Hollywood undead,dick,-4,-20.0,,10,428
Hollywood undead,dick,-4,-16.0,,8,557
Hollywood undead,dick,-4,-8.0,,4,1067
Hollywood undead,die,-3,-138.0,death,46,57
Hollywood undead,die,-3,-9.0,death,36,84
Hollywood undead,die,-3,-6.0,death,18,212
Hollywood undead,die,-3,-3.0,death,18,213
Hollywood undead,die,-3,-51.0,death,17,229
Hollywood undead,die,-3,-24.0,death,8,558
Hollywood undead,die,-3,-18.0,death,6,756
Hollywood undead,die,-3,-12.0,death,4,1068
Hollywood undead,died,-3,-3.0,,8,559
Hollywood undead,dies,,0.0,death,3,1318
Hollywood undead,digging,,0.0,,9,481
Hollywood undead,dime,,0.0,,6,757
Hollywood undead,dipping,,0.0,,12,343
Hollywood undead,dirt,-2,-2.0,,3,1319
Hollywood undead,dis,,0.0,,5,896
Hollywood undead,disease,,0.0,,21,175
Hollywood undead,disrespect,-2,-10.0,,5,897
Hollywood undead,ditch,,0.0,,4,1069
Hollywood undead,ditches,,0.0,,7,661
Hollywood undead,divas,,0.0,,4,1070
Hollywood undead,divide,,0.0,,6,758
Hollywood undead,dms,,0.0,,5,898
Hollywood undead,doc,,0.0,,11,392
Hollywood undead,doctor,,0.0,,4,1071
Hollywood undead,dog,,0.0,,3,1320
Hollywood undead,dollar,,0.0,money,8,560
Hollywood undead,door,,0.0,,19,196
Hollywood undead,dope,,0.0,,23,154
Hollywood undead,dove,,0.0,,11,393
Hollywood undead,drank,,0.0,,3,1321
Hollywood undead,dream,1,1.0,dream,23,155
Hollywood undead,dream,1,2.0,dream,18,214
Hollywood undead,dream,1,5.0,dream,10,429
Hollywood undead,dream,1,3.0,dream,9,482
Hollywood undead,dream,1,7.0,dream,7,662
Hollywood undead,dream,1,4.0,dream,4,1072
Hollywood undead,dreaming,,0.0,dream,17,230
Hollywood undead,dreidle,,0.0,,3,1322
Hollywood undead,drew,,0.0,,3,1323
Hollywood undead,drink,,0.0,,36,85
Hollywood undead,drinking,,0.0,,25,138
Hollywood undead,drinks,,0.0,,3,1324
Hollywood undead,drive,,0.0,,13,318
Hollywood undead,drive-by,,0.0,,5,899
Hollywood undead,drop,-1,-3.0,,6,759
Hollywood undead,drop,-1,-1.0,,6,760
Hollywood undead,drop-top,,0.0,,3,1325
Hollywood undead,dropped,,0.0,,3,1326
Hollywood undead,droppin,,0.0,,8,561
Hollywood undead,dropping,,0.0,,10,430
Hollywood undead,drown,-2,-4.0,,4,1073
Hollywood undead,drug,,0.0,,3,1327
Hollywood undead,drugs,,0.0,,8,562
Hollywood undead,drums,,0.0,,4,1074
Hollywood undead,drunk,-2,-4.0,weed/drugs/booze,16,240
Hollywood undead,drunk,-2,-22.0,weed/drugs/booze,11,394
Hollywood undead,drunk,-2,-18.0,weed/drugs/booze,9,483
Hollywood undead,drunk,-2,-2.0,weed/drugs/booze,9,484
Hollywood undead,drunk,-2,-12.0,weed/drugs/booze,6,761
Hollywood undead,drunk,-2,-6.0,weed/drugs/booze,6,762
Hollywood undead,drunk,-2,-8.0,weed/drugs/booze,4,1075
Hollywood undead,duck,,0.0,,11,395
Hollywood undead,dude,,0.0,,3,1328
Hollywood undead,dust,,0.0,,5,900
Hollywood undead,dying,,0.0,death,46,58
Hollywood undead,earrings,,0.0,,5,901
Hollywood undead,earth,,0.0,,7,663
Hollywood undead,easy,,0.0,,19,197
Hollywood undead,eat,,0.0,,9,485
Hollywood undead,edge,,0.0,,10,431
Hollywood undead,ego,,0.0,,3,1329
Hollywood undead,empire,,0.0,,30,108
Hollywood undead,empty,,0.0,,28,120
Hollywood undead,endlessly,,0.0,,8,563
Hollywood undead,ends,,0.0,,7,664
Hollywood undead,enemy,-2,-32.0,,16,241
Hollywood undead,enemy,-2,-2.0,,6,763
Hollywood undead,escape,,0.0,,8,564
Hollywood undead,etched,,0.0,,3,1330
Hollywood undead,eve,,0.0,,3,1331
Hollywood undead,everyday,,0.0,time references,7,665
Hollywood undead,evil,-3,-3.0,hell,3,1332
Hollywood undead,exactly,,0.0,,3,1333
Hollywood undead,exit,,0.0,,3,1334
Hollywood undead,eye,,0.0,part of body,58,37
Hollywood undead,eyelids,,0.0,,4,1076
Hollywood undead,face,,0.0,part of body,71,22
Hollywood undead,fade,,0.0,,34,90
Hollywood undead,faded,,0.0,,6,764
Hollywood undead,fades,,0.0,,3,1335
Hollywood undead,faggot,-3,-24.0,bad words,8,565
Hollywood undead,faggot,-3,-9.0,bad words,3,1336
Hollywood undead,fagot,,0.0,,5,902
Hollywood undead,fagots,,0.0,,5,903
Hollywood undead,fags,,0.0,,5,904
Hollywood undead,fail,-2,-4.0,,4,1077
Hollywood undead,fake,-3,-3.0,,6,765
Hollywood undead,fall,,0.0,,35,89
Hollywood undead,falling,-1,-1.0,,3,1337
Hollywood undead,falls,,0.0,,17,231
Hollywood undead,fame,1,2.0,,4,1078
Hollywood undead,fame,1,1.0,,3,1338
Hollywood undead,family,,0.0,,6,766
Hollywood undead,fans,,0.0,people,10,432
Hollywood undead,fast,,0.0,,19,198
Hollywood undead,faster,,0.0,,5,905
Hollywood undead,fat,,0.0,,11,396
Hollywood undead,fate,,0.0,,7,666
Hollywood undead,father,,0.0,people,9,486
Hollywood undead,fear,-2,-16.0,suffering,8,566
Hollywood undead,fear,-2,-2.0,suffering,4,1079
Hollywood undead,feed,,0.0,,4,1080
Hollywood undead,feel,1,23.0,sentiment,23,156
Hollywood undead,feel,1,1.0,sentiment,21,176
Hollywood undead,feel,1,2.0,sentiment,18,215
Hollywood undead,feel,1,9.0,sentiment,18,216
Hollywood undead,feel,1,4.0,sentiment,8,567
Hollywood undead,feel,1,7.0,sentiment,7,667
Hollywood undead,feel,1,6.0,sentiment,6,767
Hollywood undead,feel,1,3.0,sentiment,3,1339
Hollywood undead,feeling,1,2.0,sentiment,16,242
Hollywood undead,feeling,1,1.0,sentiment,13,319
Hollywood undead,feeling,1,8.0,sentiment,8,568
Hollywood undead,feeling,1,5.0,sentiment,5,906
Hollywood undead,feeling,1,4.0,sentiment,4,1081
Hollywood undead,feels,,0.0,sentiment,13,320
Hollywood undead,feet,,0.0,,18,217
Hollywood undead,fell,,0.0,,13,321
Hollywood undead,felt,,0.0,,9,487
Hollywood undead,fiends,,0.0,,3,1340
Hollywood undead,fiesta,,0.0,,5,907
Hollywood undead,fight,-1,-10.0,,50,46
Hollywood undead,fight,-1,-1.0,,12,344
Hollywood undead,fight,-1,-5.0,,10,433
Hollywood undead,fight,-1,-2.0,,6,768
Hollywood undead,fight,-1,-4.0,,4,1082
Hollywood undead,fight,-1,-3.0,,3,1341
Hollywood undead,fighting,,0.0,,15,267
Hollywood undead,figure,,0.0,,3,1342
Hollywood undead,fill,,0.0,,19,199
Hollywood undead,filling,,0.0,,9,488
Hollywood undead,finally,,0.0,,10,434
Hollywood undead,find,,0.0,,36,86
Hollywood undead,fine,2,18.0,,9,489
Hollywood undead,fine,2,14.0,,7,668
Hollywood undead,fine,2,2.0,,3,1343
Hollywood undead,finger,,0.0,,10,435
Hollywood undead,fire,-2,-2.0,fire,8,569
Hollywood undead,fire,-2,-4.0,fire,4,1083
Hollywood undead,fire,-2,-6.0,fire,3,1344
Hollywood undead,fist,,0.0,,3,1345
Hollywood undead,fit,,0.0,,3,1346
Hollywood undead,flag,,0.0,,4,1084
Hollywood undead,flapping,,0.0,,10,436
Hollywood undead,flask,,0.0,,4,1085
Hollywood undead,flat,,0.0,,3,1347
Hollywood undead,flatline,,0.0,,4,1086
Hollywood undead,flight,,0.0,,4,1087
Hollywood undead,flo,,0.0,,7,669
Hollywood undead,floor,,0.0,,29,114
Hollywood undead,flossy,,0.0,,5,908
Hollywood undead,flows,,0.0,,3,1348
Hollywood undead,fly,,0.0,,12,345
Hollywood undead,focus,,0.0,,8,570
Hollywood undead,follow,,0.0,,22,166
Hollywood undead,fool,-2,-6.0,,3,1349
Hollywood undead,fool,-2,-2.0,,3,1350
Hollywood undead,foolish,,0.0,,5,909
Hollywood undead,foot,,0.0,,4,1088
Hollywood undead,forced,,0.0,,5,910
Hollywood undead,ford,,0.0,,4,1089
Hollywood undead,forever,,0.0,,28,121
Hollywood undead,forget,-1,-1.0,,5,911
Hollywood undead,forget,-1,-4.0,,4,1090
Hollywood undead,forget,-1,-2.0,,4,1091
Hollywood undead,forgive,,0.0,,6,769
Hollywood undead,forgiveness,,0.0,,5,912
Hollywood undead,forgot,,0.0,,5,913
Hollywood undead,forsake,,0.0,,3,1351
Hollywood undead,four-door,,0.0,,3,1352
Hollywood undead,franklin,,0.0,,3,1353
Hollywood undead,freak,,0.0,,9,490
Hollywood undead,freaky,,0.0,,5,914
Hollywood undead,free,1,1.0,freedom,5,915
Hollywood undead,free,1,5.0,freedom,5,916
Hollywood undead,fresh,1,6.0,,6,770
Hollywood undead,friend,,0.0,people,40,73
Hollywood undead,front,,0.0,,16,243
Hollywood undead,fuck,-4,-48.0,bad words,84,12
Hollywood undead,fuck,-4,-44.0,bad words,33,94
Hollywood undead,fuck,-4,-40.0,bad words,30,109
Hollywood undead,fuck,-4,-8.0,bad words,30,110
Hollywood undead,fuck,-4,-12.0,bad words,27,125
Hollywood undead,fuck,-4,-84.0,bad words,21,177
Hollywood undead,fuck,-4,-20.0,bad words,20,184
Hollywood undead,fuck,-4,-76.0,bad words,19,200
Hollywood undead,fuck,-4,-24.0,bad words,18,218
Hollywood undead,fuck,-4,-64.0,bad words,16,244
Hollywood undead,fuck,-4,-52.0,bad words,13,322
Hollywood undead,fuck,-4,-4.0,bad words,13,323
Hollywood undead,fuck,-4,-16.0,bad words,8,571
