artist_name;song_title
Taylor Swift;Mean
Taylor Swift;Mine
Taylor Swift;mirrorball
Taylor Swift;Miss Americana & The Heartbreak Prince
Taylor Swift;Monologue Song (La La La)
Taylor Swift;My Cure
Taylor Swift;my tears ricochet
Taylor Swift;My Turn To Be Me
Taylor Swift;Nashville
Taylor Swift;Need You Now
Taylor Swift;Never Fade
Taylor Swift;Never Grow Up
Taylor Swift;Nevermind
Taylor Swift;New Romantics
Taylor Swift;New Year's Day
Taylor Swift;no body, no crime
Taylor Swift;One Thing
Taylor Swift;One Way Ticket
Taylor Swift;Only The Young
Taylor Swift;Our Last Night
Taylor Swift;Our Song
Taylor Swift;Ours
Taylor Swift;Out Of The Woods
Taylor Swift;Paper Rings
Taylor Swift;peace
Taylor Swift;Perfect Have I Loved
Taylor Swift;Permanent Marker
Taylor Swift;Picture To Burn
Taylor Swift;Point Of View
Taylor Swift;Red
Taylor Swift;Revenge
Taylor Swift;right where you left me
Taylor Swift;Riptide
Taylor Swift;Ronan
Taylor Swift;Run
Taylor Swift;Sad Beautiful Tragic
Taylor Swift;Safe and Sound
Taylor Swift;Same Girl
Taylor Swift;Santa Baby
Taylor Swift;September
Taylor Swift;seven
Taylor Swift;Shake It Off
Taylor Swift;Should've Said No
Taylor Swift;Silent Night
Taylor Swift;Smokey Black Nights
Taylor Swift;So It Goes...
Taylor Swift;Soon You'll Get Better
Taylor Swift;Sparks Fly
Taylor Swift;Speak Now
Taylor Swift;Spinning Around
Taylor Swift;Starlight
Taylor Swift;State Of Grace
Taylor Swift;Stay Beautiful
Taylor Swift;Stay Stay Stay
Taylor Swift;Stupid Boy
Taylor Swift;Style
Taylor Swift;Sugar
Taylor Swift;Superman
Taylor Swift;Superstar
Taylor Swift;Sweet Escape
Taylor Swift;Sweet Tea And God's Graces
Taylor Swift;Sweeter Than Fiction
Taylor Swift;Teardrops On My Guitar
Taylor Swift;Tell Me
Taylor Swift;Tell Me Why
Taylor Swift;Ten Dollars And A Six Pack
Taylor Swift;Tennessee
Taylor Swift;That's Life
Taylor Swift;That's When
Taylor Swift;the 1
Taylor Swift;The Archer
Taylor Swift;The Best Day
Taylor Swift;The Diary Of Me
Taylor Swift;the lakes
Taylor Swift;the last great american dynasty
Taylor Swift;The Last Time
Taylor Swift;The Lucky One
Taylor Swift;The Man
Taylor Swift;The Moment I Knew
Taylor Swift;The Other Side Of The Door
Taylor Swift;The Outside
Taylor Swift;The Story Of Us
Taylor Swift;The Way I Loved You
Taylor Swift;There's Your Trouble
Taylor Swift;Thirteen Blocks (Can't Call It Love)
Taylor Swift;This Here Guitar
Taylor Swift;this is me trying
Taylor Swift;This Is Really Happening
Taylor Swift;This Is Why We Can't Have Nice Things
Taylor Swift;This Love
Taylor Swift;Thug Story
Taylor Swift;Tied Together With A Smile
Taylor Swift;Til Brad Pitt Comes Along
Taylor Swift;Tim McGraw
Taylor Swift;Today Was A Fairytale
Taylor Swift;tolerate it
Taylor Swift;Treacherous
Taylor Swift;Under My Head
Taylor Swift;Untouchable
Taylor Swift;Viva La Vida
Taylor Swift;Wait For Me
Taylor Swift;We Are Never Ever Getting Back Together
Taylor Swift;We Were Happy
Taylor Swift;Welcome Distraction
Taylor Swift;Welcome To New York
Taylor Swift;What Do You Say
Taylor Swift;What To Wear
Taylor Swift;White Christmas
Taylor Swift;White Horse
Taylor Swift;Who I've Always Been
Taylor Swift;Wildest Dreams
Taylor Swift;willow
Taylor Swift;Wonderland
Taylor Swift;Writing Songs About You
Taylor Swift;You All Over Me
Taylor Swift;You Are In Love
Taylor Swift;You Belong With Me
Taylor Swift;You Do
Taylor Swift;You Need To Calm Down
Taylor Swift;You're Not Sorry
Taylor Swift;Your Anything
Taylor Swift;Your Face
